LECROYWR640Zi,55822,Waveform
Segments,1,SegmentSize,24886
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2026 11:18:56,0                 
Time,Ampl
988761,21.71125984191895
988762,38.90594482421875
988763,56.11240768432617
988764,73.46311950683594
988765,90.93424224853516
988766,108.2392349243164
988767,125.3955230712891
988768,142.5544128417969
988769,159.8022003173828
988770,177.1744689941406
988771,-165.5598449707031
988772,-148.33251953125
988773,-131.00244140625
988774,-113.5934753417969
988775,-96.36515045166016
988776,-79.19190216064453
988777,-61.92554092407227
988778,-44.50435256958008
988779,-27.13285827636719
988780,-9.608166694641113
988781,7.540112018585205
988782,24.94816970825195
988783,42.10306167602539
988784,59.38104629516602
988785,76.69573211669922
988786,93.88655090332031
988787,111.1884765625
988788,128.5237121582031
988789,145.7554321289063
988790,162.9742279052734
988791,-179.7029113769531
988792,-162.4135131835938
988793,-145.0943603515625
988794,-127.8619537353516
988795,-110.3478012084961
988796,-93.17201995849609
988797,-75.88352966308594
988798,-58.74897003173828
988799,-41.53507995605469
988800,-24.32632064819336
988801,-7.045967102050781
988802,10.23992156982422
988803,27.48394393920898
988804,44.62094116210938
988805,61.84209060668945
988806,79.00485229492188
988807,96.34139251708984
988808,113.6709136962891
988809,130.9256591796875
988810,148.1675872802734
988811,165.4205627441406
988812,-177.281982421875
988813,-159.9851837158203
988814,-142.6782531738281
988815,-125.3700942993164
988816,-108.1415405273438
988817,-90.8701171875
988818,-73.64140319824219
988819,-56.2460823059082
988820,-39.06320571899414
988821,-21.831298828125
988822,-4.523878574371338
988823,12.69864940643311
988824,30.03160285949707
988825,47.30854034423828
988826,64.66944885253906
988827,81.84140014648438
988828,99.12676239013672
988829,116.3007202148438
988830,133.3554382324219
988831,150.4893493652344
988832,167.7530822753906
988833,-175.0649566650391
988834,-157.8428955078125
988835,-140.4914093017578
988836,-123.1405258178711
988837,-105.9099273681641
988838,-88.55243682861328
988839,-71.37519073486328
988840,-54.01794815063477
988841,-36.66114807128906
988842,-19.45637512207031
988843,-2.206153154373169
988844,15.13386821746826
988845,32.42931365966797
988846,49.83029937744141
988847,67.23521423339844
988848,84.52326965332031
988849,101.8233642578125
988850,119.1062850952148
988851,136.3714752197266
988852,153.5059509277344
988853,170.8854675292969
988854,-171.8729248046875
988855,-154.6491394042969
988856,-137.2646179199219
988857,-120.134880065918
988858,-102.8741683959961
988859,-85.75172424316406
988860,-68.42983245849609
988861,-50.99162673950195
988862,-33.88266754150391
988863,-16.50136375427246
988864,0.7807340025901794
988865,18.09090614318848
988866,35.47898101806641
988867,52.72623443603516
988868,69.95255279541016
988869,87.19225311279297
988870,104.4363632202148
988871,121.7866363525391
988872,139.0087585449219
988873,156.2715911865234
988874,173.4405059814453
988875,-169.4521942138672
988876,-152.2174682617188
988877,-135.0135498046875
988878,-117.8808441162109
988879,-100.7287979125977
988880,-83.50598907470703
988881,-66.27094268798828
988882,-49.00091171264648
988883,-31.86310005187988
988884,-14.42803478240967
988885,2.808943033218384
988886,19.99317932128906
988887,37.24357604980469
988888,54.50942993164063
988889,71.75342559814453
988890,89.00743865966797
988891,106.1392288208008
988892,123.4268569946289
988893,140.7392272949219
988894,158.0460968017578
988895,175.22265625
988896,-167.618408203125
988897,-150.3489837646484
988898,-133.1715393066406
988899,-115.7792892456055
988900,-98.52854919433594
988901,-81.30886840820313
988902,-63.96775436401367
988903,-46.82616806030273
988904,-29.66963195800781
988905,-12.51063919067383
988906,4.702880859375
988907,21.88574028015137
988908,39.28089141845703
988909,56.47970962524414
988910,73.72257995605469
988911,91.01673126220703
988912,108.2471618652344
988913,125.4391632080078
988914,142.7728271484375
988915,159.9122924804688
988916,177.2042999267578
988917,-165.6297607421875
988918,-148.3373718261719
988919,-131.0283203125
988920,-113.8784637451172
988921,-96.64101409912109
988922,-79.33535003662109
988923,-62.16576766967773
988924,-44.93192672729492
988925,-27.73056602478027
988926,-10.44480037689209
988927,6.797008991241455
988928,24.0106143951416
988929,41.23869705200195
988930,58.58766174316406
988931,75.71205902099609
988932,93.0694580078125
988933,110.2781372070313
988934,127.4568710327148
988935,144.7828674316406
988936,162.1637725830078
988937,179.5897979736328
988938,-163.1457672119141
988939,-145.7647094726563
988940,-128.4463043212891
988941,-111.2158966064453
988942,-93.87564849853516
988943,-76.66919708251953
988944,-59.41714477539063
988945,-42.06386947631836
988946,-24.77770805358887
988947,-7.592277050018311
988948,9.795093536376953
988949,26.95111465454102
988950,44.29054260253906
988951,61.50186920166016
988952,78.82669067382813
988953,95.99745178222656
988954,113.1949768066406
988955,130.3655853271484
988956,147.6534881591797
988957,164.9706420898438
988958,-177.8066253662109
988959,-160.3633575439453
988960,-143.1436462402344
988961,-125.8092880249023
988962,-108.6234588623047
988963,-91.41764831542969
988964,-74.14449310302734
988965,-56.83232116699219
988966,-39.50033187866211
988967,-22.22813415527344
988968,-4.867721080780029
988969,12.45475482940674
988970,29.70427703857422
988971,46.90969467163086
988972,64.24253845214844
988973,81.64824676513672
988974,98.99754333496094
988975,116.4233245849609
988976,133.7557830810547
988977,151.0938415527344
988978,168.3055877685547
988979,-174.3130035400391
988980,-157.0066986083984
988981,-139.5750122070313
988982,-122.2855834960938
988983,-105.0302124023438
988984,-87.70801544189453
988985,-70.41747283935547
988986,-53.03739166259766
988987,-35.58332061767578
988988,-18.38542747497559
988989,-1.061128854751587
988990,16.37775039672852
988991,33.76185607910156
988992,50.99359512329102
988993,68.33989715576172
988994,85.64241027832031
988995,102.8651962280273
988996,120.1346893310547
988997,137.4542541503906
988998,154.5994567871094
988999,171.9055480957031
989000,-170.7878265380859
989001,-153.4951782226563
989002,-136.2259979248047
989003,-118.8542785644531
989004,-101.5944137573242
989005,-84.26233673095703
989006,-67.03459930419922
989007,-49.61520385742188
989008,-32.36964416503906
989009,-15.09726810455322
989010,2.257534980773926
989011,19.4603271484375
989012,36.85517883300781
989013,53.994384765625
989014,71.30918121337891
989015,88.55302429199219
989016,105.7481536865234
989017,122.9521026611328
989018,140.1493377685547
989019,157.2921447753906
989020,174.5949859619141
989021,-168.3291625976563
989022,-150.9897308349609
989023,-133.6249542236328
989024,-116.332160949707
989025,-99.07984924316406
989026,-81.88603973388672
989027,-64.60043334960938
989028,-47.51157760620117
989029,-30.2630786895752
989030,-12.89731216430664
989031,4.476568222045898
989032,21.66875076293945
989033,39.03065490722656
989034,56.41839218139648
989035,73.77862548828125
989036,90.94561004638672
989037,108.2598190307617
989038,125.5767593383789
989039,142.8535919189453
989040,160.0059051513672
